Bruno & Marrone-6,179,089--6,132-1452-6,434,572
Chris Isaak-6,175,542-15,086-1629-6,175,542
Sash!-6,175,455--21,545-1089-8,199,995
Hollow Coves-6,170,883-11,530-1581-6,196,201
RÜFÜS DU SOL-6,170,273-23,391-1459-6,357,692
Olly Murs-6,168,059-3,853-1298-6,682,536
Jaz-6,165,078--2,349-1625-6,167,427
6arelyhuman-6,161,022--2,661-1486-6,473,552
The Cars-6,160,336-5,156-1109-7,959,787
Xand Avião-6,159,255-32,072-799-9,060,333
Kiki Dee-6,159,189--6,376-1479-6,426,072
Prezioso-6,150,405--9,146-1189-7,614,612
Alejo-6,141,595-27,486-1183-6,997,702
Flowdan-6,137,916--9,800-1368-6,999,173
Paulo Pires-6,137,306-26,103-1645-6,137,306
Mc Jacaré-6,136,883--26,042-1189-6,839,972
Christian Chávez-6,129,084--12,826-1273-6,446,229
La Bouche-6,126,926-5,925-1073-8,250,843
Greeicy-6,123,526-34,157-1283-6,583,585
1nonly-6,122,560-13,696-1389-6,409,926
Cutting Crew-6,118,649-2,009-1579-6,212,718
Dallass-6,116,815--4,355-1249-6,890,974
D.O.D-6,116,812--23,106-1362-6,895,023
Victony-6,116,550-27,580-1542-6,214,858
Baco Exu do Blues-6,116,092-28,609-1086-7,910,345
Air Supply-6,113,689-19,848-1631-6,113,689
Stefflon Don-6,112,443-13,109-1552-6,112,443
Thiaguinho-6,110,125-35,113-1658-6,110,125
Yebba-6,110,021-12,413-1614-6,128,343
Claude Debussy-6,101,189--6,256-1500-6,136,630
Jósean Log-6,098,098--49,751-1545-6,384,270
Kina-6,093,384--1,550-1115-7,274,585
Frankie Valli & The Four Seasons-6,086,222--7,803-1112-8,057,325
Dent May-6,084,719-34,140-1664-6,084,719
Grover Washington, Jr.-6,084,461--245-1459-6,097,356
Pusha T-6,079,976--7,118-1197-6,817,833
Khruangbin-6,079,571-13,985-1461-6,575,231
Zoe Wees-6,078,555--50,836-1130-7,591,811
Yura Yunita-6,077,005-2,217-1377-6,198,752
The Alchemist-6,076,940-1,648-1120-7,310,016
Buffalo Springfield-6,075,774-8,696-1452-6,665,547
Eve-6,072,577--8,433-1356-6,837,499
Leo Dan-6,070,232-5,324-1512-6,462,896
Grimes-6,067,562--663-1488-6,416,104
The Hollies-6,055,814-15,380-1449-6,620,331
Kevin Gates-6,048,046-20,247-1347-6,599,566
Hesham Abdul Wahab-6,042,582-1,869-1387-6,880,506
AFROJACK-6,040,957--3,533-851-8,640,590
Adriel Favela-6,036,293--2,177-1218-7,170,042
CNCO-6,034,766-3,995-901-8,273,953
Don McLean-6,034,587--18,186-1117-7,945,750
Turma do Pagode-6,033,746--6,031-1563-6,255,059
The Cinematic Orchestra-6,031,155--17,726-1601-6,161,324
Phantogram-6,029,103--8,202-1252-6,704,724
J Hus-6,028,383--5,465-594-12,569,449
Mr.Kitty-6,028,154-1,075-1065-7,435,156
GROUPLOVE-6,018,524-3,755-1316-7,133,022
Natalie Imbruglia-6,014,528--6,976-1560-6,251,140
Avvy Sra-6,014,073--11,749-1635-6,047,983
Intocable-6,014,033-5,149-1182-7,038,331
Ginuwine-6,012,865--6,479-1343-6,309,542
ZWE1HVNDXR-6,004,712-7,498-1691-6,004,712
Sara Bareilles-6,004,268--247-1397-6,548,202
Angel Y Khriz-5,998,609--4,466-1240-6,938,642
Vijay Yesudas-5,997,434--2,290-1479-6,489,984
Surfaces-5,985,488--2,323-1043-8,336,270
Fonseca-5,983,371--8,462-1363-6,644,386
Nardo Wick-5,982,811-1,592-899-9,227,221
Neto Peña-5,975,393-78,307-1699-5,975,393
Don Diablo-5,972,491--2,859-1235-7,058,796
Simply Red-5,967,837--4,361-1557-6,037,555
King Gnu-5,965,620-35,056-1702-5,965,620
Maldy-5,962,173-29,410-691-10,201,287
Boyz II Men-5,958,062-19,063-1697-5,958,062
Yuri-5,954,348-59,473-1587-5,954,348
Nidji-5,953,757-7,577-1702-5,953,757
The National-5,953,083-13,858-998-8,477,095
Beret-5,950,959-19,836-1344-6,605,918
Jacquees-5,949,684-681-1629-6,032,058
ThxSoMch-5,947,003-8,604-783-9,386,209
DannyLux-5,945,996--12,912-1391-6,834,950
Sheck Wes-5,945,818-8,296-1286-6,537,153
Neo Beats-5,945,493-13,225-956-8,012,871
Mike WiLL Made-It-5,936,084--6,734-1118-8,130,359
La Ley-5,932,809-9,685-1503-5,967,833
Moby-5,930,755--7,533-1354-6,889,365
El Padrinito Toys-5,925,476-3,736-1283-6,692,915
Blackstreet-5,924,432--10,751-1532-6,302,804
Aditya A-5,923,232--13,382-1213-7,472,939
ODESZA-5,917,088-3,485-1232-6,960,738
Adriano Rhod-5,916,366-1,653-1261-7,235,223
Anand-Milind-5,915,879--22,985-1672-5,975,574
Alexander Stewart-5,909,240-62,690-1709-5,909,240
Asake-5,907,383-24,744-1698-5,907,383
RADWIMPS-5,904,136-3,910-1315-6,704,898
Salim Merchant-5,900,577--13,024-1636-5,961,898
Only The Family-5,898,508-38,225-1568-5,898,508
Gminxr-5,897,936--14,474-1126-8,053,631
Frankie Valli-5,892,413-80-1277-7,346,006
Lojay-5,892,243-13,045-1709-5,892,243
Marquinho no Beat-5,890,918-13,493-1138-7,627,292
Los Temerarios-5,889,726-6,354-1632-6,086,196
DJ FKU-5,888,233-15,615-1732-5,888,233
Jamie Miller-5,884,449-16,274-1288-7,017,011
Bea Miller-5,881,889--9,861-1078-7,414,206
S. Janaki-5,854,038--20,189-1545-6,238,535
RXDXVIL-5,852,127--11,733-1457-6,550,621
Adnan Sami-5,852,085-6,280-1738-5,852,085
Semicenk-5,848,390-4,666-1540-6,265,508
Eddie Santiago-5,848,058-355-1739-5,848,058
Matchbox Twenty-5,847,797--5,633-1116-7,950,666
Teezo Touchdown-5,841,473--6,721-647-11,931,757
Aldo Trujillo-5,837,720-10,830-1605-5,878,664
Astrid S-5,831,874-6,888-1034-8,152,622
Supermode-5,831,792--2,136-1646-5,995,755
ÉaBest-5,830,639-24,583-1746-5,830,639
Corinne Bailey Rae-5,827,656--5,513-1590-6,156,488
Billy Ray Cyrus-5,824,954--10,424-1211-7,146,266
ATB-5,822,302--7,152-1509-6,415,822
Young Money-5,821,365--4,195-1545-6,167,443
KSHMR-5,817,928-6,817-1187-7,488,809
Stevie Nicks-5,816,932--40,865-1461-6,464,125
Caifanes-5,815,763-7,038-1601-6,175,941
New Order-5,814,684-4,450-1257-6,523,858
Beny Jr-5,812,861-9,710-1363-6,831,062
James Taylor-5,811,385--12,381-1458-6,099,568
GoldLink-5,809,828--3,630-1600-6,054,756
Valentín Elizalde-5,803,787-4,510-1549-6,081,889
Grupo Niche-5,800,715-8,861-1640-6,013,120
mikeeysmind-5,794,875-49,196-1760-5,794,875
DJ BOY-5,793,313-13,071-1743-5,793,313
Kanii-5,786,631-7,525-961-8,387,470
Clinton Kane-5,784,831--2,631-1049-7,469,785
Tori Kelly-5,782,990-60,042-1360-6,354,473
Bobby Pulido-5,782,429-5,953-1557-6,327,199
Rob Zombie-5,779,720-1,149-1558-6,204,116
Canserbero-5,779,718-43,247-1767-5,779,718
Ed Maverick-5,778,451-10,717-1492-5,938,489
Gayla Peevey-5,775,524-218,283-1769-5,775,524
Toploader-5,773,355--9,092-1538-6,287,968
Conor Maynard-5,768,824-4,022-1391-6,804,973
IU-5,766,882-9,715-901-8,805,240
George Henrique & Rodrigo-5,766,038-29,524-1773-5,766,038
Lumi Athena-5,762,124-12,089-1770-5,762,124
Sadie Jean-5,758,228-39,442-1713-5,802,619
Flora Matos-5,757,937--42,544-1443-6,666,477
Ski Aggu-5,751,989--14,985-1584-6,166,810
Disciples-5,749,053-9,735-1525-6,396,273
Royal Philharmonic Orchestra-5,741,679-56,893-1779-5,741,679
Vundabar-5,740,898-17,328-1723-5,751,939
Celia Cruz-5,737,578--1,224-1348-6,206,551
Shinedown-5,737,514-3,519-1552-6,192,670
Klaas-5,736,974--3,141-1592-5,862,549
Virlan Garcia-5,736,315-108,237-1338-6,495,226
Judy Garland-5,735,303-196,881-1785-5,735,303
Vini Vici-5,734,317-19,918-1783-5,734,317
Cypress Hill-5,731,235--2,789-1349-6,986,666
Salve Malak-5,705,484--3,488-1309-7,138,958
Ovi-5,701,415-24,432-1106-7,391,087
LiL CaKe-5,700,416-89-470-13,451,768
Eric Prydz-5,699,757--9,662-1339-6,649,027
Kaliii-5,697,535--44,573-444-15,169,221
Imogen Heap-5,693,097-26,006-1793-5,693,097
Bleachers-5,688,263-49,126-1794-5,688,263
MC Marks-5,688,004-487-1713-5,811,351
Lucky Daye-5,683,309--22,187-1032-7,754,167
Toby Keith-5,682,505-996-1231-7,446,093
Angus & Julia Stone-5,682,065--10,682-1698-5,850,595
Bella Poarch-5,679,539-2,161-1455-6,580,185
Lauana Prado-5,678,325-12,313-1361-6,901,062
Ghostemane-5,676,757-7,069-1414-6,359,963
Warren Zeiders-5,676,538-13,702-1802-5,676,538
Bruno Martini-5,675,380-807-1643-6,004,945
Amaarae-5,674,643-22,302-1263-7,250,780
Dierks Bentley-5,668,663--17,891-1130-7,306,967
Pantera-5,668,183-1,497-1525-6,353,685
Michael Schulte-5,667,543--4,514-1370-6,973,541
Apache 207-5,665,618-12,302-1239-7,314,287
Pradeep Kumar-5,665,426-1,485-1647-5,922,315
Slayer-5,660,318-10,281-1527-6,092,992
Edwin Luna y La Trakalosa de Monterrey-5,655,635-8,355-1794-5,655,635
Haley Reinhart-5,655,481--5,722-1600-5,869,986
Katrina & The Waves-5,643,804--22,795-1249-7,316,639
UZI-5,643,477-22,666-1814-5,643,477
Gabby Barrett-5,642,732-15,225-1534-6,271,572
Los Auténticos Decadentes-5,637,116-6,987-1292-6,390,639
N.W.A.-5,636,828-1,437-1558-5,819,704
Nessa Barrett-5,634,299--13,892-1065-7,968,073
James TW-5,624,178--20,548-1526-6,350,718
Shalmali Kholgade-5,623,671-7,470-1770-5,654,668
El Jordan 23-5,622,048--5,453-1152-7,819,361
Sam C.S.-5,619,661--44,260-1398-6,852,244
La Joaqui-5,616,863--5,164-610-10,853,959
Nightcrawlers-5,614,001--2,224-1172-7,178,942
reidenshi-5,613,288-15,253-1732-5,613,288
Yo-Yo Ma-5,613,029-21,487-1730-5,613,029
Hillsong Worship-5,611,865-3,525-1546-5,748,178
LSD-5,611,648-2,080-1656-5,975,324
Mrs. GREEN APPLE-5,610,935-6,383-1816-5,610,935
CamelPhat-5,607,956-1,135-1544-6,378,388
GREGO-5,604,662-27,924-1831-5,604,662
BENEE-5,602,333-6,525-1188-6,861,046
Dxrk ダーク-5,601,138--44-1092-7,340,215
Tom Jones-5,598,446--4,362-1719-5,828,945
Jay Rock-5,594,885-5,130-1758-5,594,885
Cuco-5,592,370-6,697-1346-6,374,023
Heuss L'enfoiré-5,592,325--3,177-1319-7,118,046
Wyclef Jean-5,591,803--2,739-1606-6,121,392
Öwnboss-5,586,952-3,844-1064-7,398,587
Four Tops-5,575,465-18,020-1811-5,603,328
Dadju-5,574,830-17,869-1639-5,574,830
Cole Swindell-5,569,305-5,161-1065-8,270,647
Aastha Gill-5,567,223--2,298-1555-6,157,404
Edward Sharpe & The Magnetic Zeros-5,566,522-1,005-1766-5,677,381
Hiko-5,564,553-9,466-1057-7,964,045
Marracash-5,555,621-7,907-1841-5,555,621
Oxlade-5,555,572-2,987-1192-7,603,048
Nanpa Básico-5,555,085-38,671-1584-5,566,408
Mijares-5,553,889-55,745-1849-5,553,889
Ana Bárbara-5,547,680-11,094-1387-6,143,940
Chino & Nacho-5,543,059-3,011-1626-5,797,274
Tinlicker-5,542,104-8,396-1460-6,468,717
Sheila On 7-5,540,843--11,759-1589-6,108,116
Akhil-5,539,271--17,777-1079-8,166,073
Tai Verdes-5,536,110-6,685-1207-7,228,251
Stealers Wheel-5,535,626-9,407-1508-6,352,542
Callejero Fino-5,534,167-6,064-949-8,288,592
deadmau5-5,530,481--9,765-1302-6,583,562
HVME-5,524,663--7,803-1094-7,567,924
Miky Woodz-5,524,438-6,944-1779-5,590,387
The Emotions-5,523,323--3,616-1631-6,061,159
Boza-5,522,068--8,998-1462-6,485,199
Yasser Desai-5,518,167-10,090-827-8,738,809
The War and Treaty-5,517,982-6,625-1465-6,621,592
Jamie Foxx-5,513,874-6,757-1751-5,515,200
Emmanuel-5,511,078-27,550-1666-5,559,713
Chord Overstreet-5,508,492--499-1615-5,835,877
Kid Rock-5,506,504--3,039-1373-6,864,416
Young Dolph-5,500,891-3,187-1541-5,627,556
Tayc-5,496,899-15,240-1398-6,136,150
Toosii-5,489,968--16,197-759-10,595,580
Batas Senja-5,485,326-638-1737-5,801,177
Martin Jensen-5,484,702--8,396-1009-7,722,826
Delacruz-5,482,768--375-1822-5,546,177
Michael Giacchino-5,482,587--17,768-1616-5,822,337
The Bangles-5,480,582-519-1629-6,024,943
Sub Urban-5,480,254-19,387-1361-6,184,586
Chris Lake-5,479,974--6,429-1628-6,020,546
Savage Garden-5,478,944--12,599-1621-5,713,014
Los Fabulosos Cadillacs-5,477,362-6,359-1550-6,185,099
Trinix-5,475,378--12,102-1270-7,381,154
Djonga-5,469,134--12,634-1376-6,913,820
Melody-5,469,005--24,207-1159-7,720,840
Pooh Shiesty-5,467,995-3,974-1878-5,467,995
Ashnikko-5,466,330-1,508-1259-6,626,552
Marisela-5,465,975-13,080-1726-5,743,486
Frankie Ruiz-5,464,394-12,328-1671-5,925,252
Vanessa Carlton-5,460,692--24,990-1684-5,839,623
Felipe Araújo-5,458,710-8,625-1889-5,458,710
REO Speedwagon-5,454,709--973-1718-5,687,755
DELLAFUENTE-5,454,285-75,351-1891-5,454,285
Lilly Wood and The Prick-5,453,203--8,367-1411-6,669,746
Sukriti Kakar-5,451,902-24,221-741-9,579,447
Gaab-5,451,500--4,525-1517-5,844,692
Rainbow Kitten Surprise-5,447,363-25,858-1093-7,503,419
Asal Kolaar-5,445,684--38,823-1381-6,923,177
Erik Satie-5,443,503--3,311-1838-5,525,669
Dewa-5,443,166--19,644-1800-5,595,466
Jasmine Sandlas-5,441,315--24,470-1716-5,773,352
Sonny Fodera-5,439,067--25,276-1606-6,119,368
Vampire Weekend-5,439,066-357-1439-6,372,661
Thalapathy Vijay-5,437,602--34,046-1426-6,781,026
Gur Sidhu-5,434,810-7,766-1701-5,701,016
Clementine Douglas-5,432,830--13,844-1758-5,686,374
Romy-5,431,427--37,372-1110-7,215,349
Ricchi E Poveri-5,424,031-4,860-1755-5,692,567
Fernando & Sorocaba-5,420,290-34,742-1907-5,420,290
Estelle-5,418,484--4,956-1829-5,531,716
Alejandra Guzman-5,416,368--3,878-1827-5,489,486
Natalie Cole-5,413,045--3,484-1765-5,463,754
FKJ-5,412,442--1,496-1572-5,638,156
L-Gante-5,412,234--11,201-1045-7,518,307
Mabel Matiz-5,404,856-1,658-1709-5,652,537
Steely Dan-5,404,084--6,968-1488-6,420,590
Geolier-5,402,082-4,252-1911-5,402,082
jnhygs-5,400,001-21,827-1914-5,400,001
John Mellencamp-5,398,123--15,378-1308-7,110,678
Pierce The Veil-5,393,896-18,189-1629-5,882,692
Yung Gravy-5,389,517-836-992-7,845,433
Sezen Aksu-5,389,249--843-1730-5,742,001
La K'onga-5,386,458-7,089-1750-5,690,276
Ikka-5,383,084--759-1667-5,383,843
The Human League-5,382,368--17,242-1721-5,744,189
Matoma-5,381,023-2,251-1061-7,558,271
mxmtoon-5,379,862-23,076-1849-5,486,345
Chitãozinho & Xororó-5,379,485-3,660-1734-5,785,427
Ana Mena-5,377,247-15,258-1461-6,177,733
Jet-5,375,873-8,517-1248-7,356,943
Varun Jain-5,371,288--8,919-817-10,154,680
Xavier Wulf-5,370,266-26,225-1890-5,370,266
Mareux-5,370,204-40,603-1486-5,792,068
Budi Doremi-5,368,984--845-1508-6,032,948
MoonDeity-5,365,432--5,364-1533-5,790,882
Edward Maya-5,361,351--13,244-1149-7,804,662
Au/Ra-5,358,395-579-1194-6,859,938
Wings-5,356,122--7,093-1659-5,856,394
Pat Benatar-5,354,440--13,183-1673-5,861,418
Sam Fischer-5,352,891-2,821-1198-6,946,107
Juhn-5,349,645-1,034-1687-5,423,272
Omega-5,346,307--11,899-1062-8,303,230
Lupe Fiasco-5,346,212--18,080-1781-5,534,886
Randy-5,345,568--7,550-1491-5,969,025
Lazza-5,345,279-8,903-1083-7,325,144
Gala-5,334,517--9,499-1420-6,632,004
Mark Morrison-5,327,704-2,522-1637-5,708,731
PSY-5,327,402-4,718-1429-5,919,444
Good Charlotte-5,325,611--2,182-1598-5,751,573
MC Davo-5,324,841-89,908-1744-5,324,841
Daniel Hope-5,324,100-7,982-1855-5,324,100
Akhil Sachdeva-5,323,149--18,538-1337-6,199,728
The Rare Occasions-5,323,089-13,915-1516-6,330,848
A Touch Of Class-5,322,923--12,192-1445-6,193,660
Arizona Zervas-5,320,698-4,324-1247-6,576,145
Carly Simon-5,317,901--8,793-1483-6,304,383
Shiva-5,316,744--7,837-1834-5,517,471
Armani White-5,316,105--1,773-790-9,169,180
Janet Jackson-5,312,285--11,543-1438-5,941,209
OFFICIAL HIGE DANDISM-5,311,553-12,222-1603-5,730,064
Ari Abdul-5,308,753-8,938-1635-5,999,074
Megan Moroney-5,302,798--9,538-1431-6,746,416
Cian Ducrot-5,301,787-43,479-1192-6,808,318
Héctor "El Father"-5,300,125--2,118-1770-5,456,651
Mohammed Rafi-5,299,012--5,831-1756-5,492,066
Peter Gabriel-5,298,890--4,606-1504-5,916,206
AJ Tracey-5,298,498-10,008-1655-5,728,363
Majestic-5,290,893--3,475-1353-6,424,865
La Roux-5,290,419--11,480-1639-6,090,665
Ray Dalton-5,288,265-6,639-1099-7,677,067
Yovie & Nuno-5,287,955-41-1906-5,380,655
The Pointer Sisters-5,285,505-7,329-1567-5,992,225
Travie McCoy-5,282,564-31,437-1563-5,961,970
DDG-5,281,510--2,830-1276-7,270,211
TOLCHONOV-5,281,406-205-1761-5,703,967
Hungria Hip Hop-5,278,111-1,442-1717-5,825,618
Amenazzy-5,268,710-10,593-1975-5,268,710
Mohammed Irfan-5,268,013--9,384-1541-6,127,566
Take That-5,264,960-2,911-1952-5,264,960
A Tribe Called Quest-5,264,219--3,092-1747-5,732,005
Mc Mika-5,258,317--13,125-1404-6,823,957
George Benson-5,257,193-33-1824-5,357,190
Kim Carnes-5,256,878-1,318-1758-5,737,774
Arjun Kanungo-5,254,408--9,022-1350-6,942,671
Kaskade-5,252,972-4,267-1305-6,562,786
Martin Solveig-5,247,537--6,139-1465-6,162,897
Sohail Sen-5,247,230-1,376-1823-5,566,935
Still Woozy-5,246,555-2,599-1517-5,888,212
Waka Flocka Flame-5,246,125-3,131-1472-6,419,677
VØJ-5,243,808-7,991-1988-5,243,808
Divya Kumar-5,231,991--2,059-1374-6,109,192
Ariel Camacho y Los Plebes Del Rancho-5,231,991--2,206-1847-5,255,175
Jennifer Warnes-5,230,377--5,145-1732-5,504,554
Mesita-5,230,377--14,025-1959-5,266,091
Mobb Deep-5,229,204-9,914-1719-5,261,424
José González-5,228,911--14,169-1858-5,383,596
Roberto Carlos-5,227,887--3,370-1593-5,768,938
Elvis Crespo-5,226,863-35,212-1882-5,270,376
Sido-5,223,944--4,967-1427-6,066,332
Priya Saraiya-5,219,000--24,524-1966-5,267,671
Raim Laode-5,218,710--6,692-913-8,878,058
Vaundy-5,212,492-10,473-1729-5,403,418
K. J. Yesudas-5,211,195--9,256-1962-5,250,065
Maninder Buttar-5,205,308--30,509-1675-5,898,813
Codiciado-5,202,019--3,289-1171-7,311,880
R. City-5,199,169-4,404-1653-5,415,910
Jake Owen-5,199,026-1,280-1468-6,347,763
Seal-5,199,026-11,043-1754-5,755,035
Guè-5,199,026-7,658-1702-5,729,244
Lil Jon & The East Side Boyz-5,197,746--11,579-1895-5,339,898
Muni Long-5,197,604--6,273-906-9,414,284
James Newton Howard-5,197,035-23,043-2010-5,197,035
Megadeth-5,195,616--709-1649-5,357,683
Ingratax-5,193,490-6,211-1526-6,062,639
Dj Chris No Beat-5,188,264-11,907-1395-6,776,982
Hugh Jackman-5,180,824-6,554-1851-5,458,837
Hillsong UNITED-5,180,265--12,517-1641-5,534,876
Kaash Paige-5,178,867-15,247-1802-5,178,867
Ivy Queen-5,178,030--12,632-1672-5,800,824
R.K.M & Ken-Y-5,177,612-837-2016-5,177,612
Liana Flores-5,172,464-12,004-1969-5,219,435
Amy Macdonald-5,172,326--17,489-2011-5,189,815
Lifehouse-5,171,909--15,510-1770-5,328,538
Faith Hill-5,171,078-44,899-2022-5,171,078
Whitesnake-5,168,724-2,624-1605-5,797,174
Daveed Diggs-5,166,652-11,392-1821-5,534,869
Dimitri Vegas-5,163,895-104,709-1421-6,178,078
Prod Malax-5,162,657-18,262-1421-6,679,507
Dayglow-5,161,283-8,614-1335-6,472,359
Jigar Saraiya-5,157,993--19,200-1672-5,813,191
The Righteous Brothers-5,157,446--10,725-1827-5,209,181
11:11 Music Group-5,154,441--4,785-955-8,141,605
Reyli Barba-5,154,168--6,155-1874-5,404,172
Mc Kako-5,153,623-25,982-2032-5,153,623
Los Cadetes De Linares-5,151,172--2,042-1962-5,197,320
El Chachito-5,149,813-27,742-1072-7,650,499
TRASHXRL-5,147,507--9,119-1696-5,895,663
Dash Berlin-5,143,045--9,624-2005-5,177,472
La Factoria-5,142,640--19,605-1171-7,662,486
Alan Gomez-5,139,677-5,768-1383-6,158,065
southstar-5,138,735--6,065-1386-6,611,447
Westlife-5,137,393-6,956-1466-5,880,391
Ezhel-5,136,185-3,880-1896-5,323,582
Elefante-5,135,381-17,797-1825-5,514,554
Los Plebes del Rancho de Ariel Camacho-5,134,578-6,538-1687-5,449,582
Safri Duo-5,133,641--33,287-1829-5,535,616
A Day To Remember-5,126,843-6,226-1803-5,251,262
Hanson-5,126,046-85,257-2046-5,126,046
Greg Kurstin-5,125,914-37,807-2047-5,125,914
The Supremes-5,124,720-0-1999-5,124,720
Barry Manilow-5,119,693-21,422-2049-5,119,693
Lil Skies-5,119,561-21,160-1551-6,206,487
T3R Elemento-5,116,268--6,332-1787-5,218,275
Tinie Tempah-5,115,479--14,958-1298-7,125,677
Bausa-5,113,903--12,940-1717-5,767,762
Riley Green-5,112,984--12,133-1806-5,623,904
Rony Ajnali-5,112,722--31,943-2016-5,167,480
Polo Gonzalez-5,110,758-14,037-1632-5,597,770
Robin Thicke-5,109,711--3,404-1657-5,413,392
Rich The Kid-5,107,100-4,034-916-8,433,306
Nagalli-5,104,366--14,931-1455-6,571,329
Jerry Rivera-5,103,976-1,559-1912-5,215,668
Nothing But Thieves-5,103,196--520-1496-6,478,835
Jazzy-5,102,287--9,518-1582-6,096,401
Diego Torres-5,099,047-3,874-1900-5,099,047
Vierra-5,098,530-3,873-1977-5,104,626
Steppenwolf-5,098,142--12,485-1656-5,850,511
Tempoe-5,091,313-24,124-1731-5,673,324
Dubdogz-5,087,979--4,490-1538-5,737,985
Alice Cooper-5,085,804-22,624-1415-6,556,165
Sal Priadi-5,084,910-30,570-2069-5,084,910
Bappi Lahiri-5,079,435--11,749-2004-5,170,523
salem ilese-5,079,435-66,069-1151-6,989,188
Mr. Probz-5,077,279--3,936-1320-7,029,177
Abraham Mateo-5,074,747-30,157-1335-6,846,225
Dillon Francis-5,071,969-6,285-1205-6,761,800
Kelis-5,066,436--11,984-1746-5,487,872
Michael Kiwanuka-5,064,932-7,364-1970-5,101,638
Mc Luan-5,064,181-107,220-2077-5,064,181
EXO-5,062,555-1,998-1337-7,053,204
Abel Pintos-5,061,056-13,637-2079-5,061,056
Dharius-5,060,557-47,787-1935-5,268,927
Maddix-5,060,183--4,749-2034-5,108,144
Isadora Pompeo-5,059,435-97,490-2082-5,059,435
Nacho-5,058,190-4,098-1460-5,848,841
Bone Thugs-N-Harmony-5,057,817--9,623-1254-6,586,218
juan karlos-5,050,379--19,575-1522-6,330,756
Declan McKenna-5,046,557-34,382-1698-5,766,144
La Mosca Tse-Tse-5,044,344--9,748-1708-5,791,036
HWASA-5,041,156--5,524-1807-5,564,055
Mustafa Zahid-5,040,299--4,659-1729-5,793,410
Pixote-5,039,688-4,515-2066-5,039,688
Cat Burns-5,037,977--30,216-1035-7,835,224
Sadfriendd-5,032,741--8,537-1362-6,553,727
PLK-5,030,557-1,090-1864-5,181,664
Arsy Widianto-5,030,436--2,670-1897-5,390,317
Anvita Dutt-5,027,048--30,893-1245-6,689,226
Mimi Webb-5,022,468-82,765-839-8,814,474
Los Gemelos De Sinaloa-5,021,867-11,715-1584-5,550,154
Super Yei-5,021,867--7,842-2005-5,059,685
Paradox-5,021,506--27,516-1621-5,995,277
NATHY PELUSO-5,018,506--5,286-1341-6,680,438
Naughty Boy-5,016,950-12,252-1937-5,159,637
Narvent-5,016,830-11,067-2101-5,016,830
Cafuné-5,015,156-19,642-1539-5,788,075
The Calling-5,010,152--8,354-1906-5,327,981
Dj GM-5,006,710--356-2079-5,012,651
Borges-5,005,289-4,840-1860-5,433,539
Axwell-5,002,217--3,072-1914-5,288,448
Extreme-5,001,628--4,845-1696-5,432,537
Chris Young-4,996,452-15,605-1388-6,557,043
Fabolous-4,994,226--11,655-1784-5,476,866
Aziz Hedra-4,994,108-5,953-1477-6,589,599
Judas Priest-4,990,486-6,165-1922-5,164,308
Jim Croce-4,985,249--16,025-1361-7,024,864
Lil Tracy-4,985,249--1,394-1858-4,989,320
Lloyd-4,984,553--8,035-2044-5,079,943
For Revenge-4,984,321-1,970-1795-5,589,243
NDX A.K.A.-4,981,425--13,152-1891-5,428,488
La Santa Grifa-4,977,730--1,384-1928-5,016,950
GORDÃO DO PC-4,970,266--3,438-1746-5,759,303
Billy Currington-4,968,893--27,090-1531-6,254,418
Nena-4,968,893-33,958-1902-5,114,296
DJ Jeeh FDC-4,968,551--2,745-1058-7,518,377
The Score-4,967,865--8,483-1576-5,570,597
Miksu / Macloud-4,964,218-20,952-1476-5,961,631
Takagi & Ketra-4,959,790--12,996-1859-5,453,482
KYLE-4,959,224-21,298-1626-5,570,937
Isaiah Rashad-4,957,640-30,202-2127-4,957,640
Donne Maula-4,957,187-24,463-2094-4,967,751
Donna Summer-4,956,171--13,408-1577-6,062,032
Juicy Luicy-4,954,366-16,883-1683-5,595,944
Dexys Midnight Runners-4,954,366--19,224-1820-5,473,777
thiarajxtt-4,952,564-77,515-1943-5,123,659
Jay Trak-4,946,841-17,204-2014-5,141,966
Clayton & Romário-4,939,370--3,004-1280-7,222,239
Bruno Major-4,938,370-12,469-1554-6,005,603
Adie-4,937,926-9,389-1985-5,104,236
Bas-4,936,153--8,006-1448-6,610,936
Yung Bleu-4,935,377-442-1305-6,498,839
Tungevaag-4,933,718-1,987-1246-6,968,091
Luther Vandross-4,931,731-33,436-2129-4,931,731
Yoko Gold-4,929,968--75,203-1639-6,040,457
Hivi!-4,929,087-1,539-2119-4,930,628
Jamiroquai-4,924,257-10,354-1733-5,332,057
Tippu-4,924,147--17,336-2037-5,082,488
Alex Ubago-4,922,397-1,530-1862-5,157,720
A Great Big World-4,921,632-8,704-1945-4,935,045
Sickick-4,918,904-11,595-1462-5,825,279
Anvita Dutt Guptan-4,918,577--25,470-2103-4,961,604
Joel De La P-4,918,577--1,417-1488-6,390,957
Jordin Sparks-4,918,032-326-1761-5,268,538
ANNA-4,917,924--5,348-1949-5,136,722
Alonzo-4,914,988-5,630-2138-4,914,988
Emir Can İğrek-4,914,337-10,149-1773-5,558,046
CRO-4,911,628--7,603-1567-6,167,724
Brandi Carlile-4,906,662--5,183-868-8,790,369
NCT DREAM-4,905,801-6,009-1405-6,732,407
Zé Vaqueiro-4,905,801-11,771-1582-5,470,612
Auli'i Cravalho-4,905,694--33,120-1784-5,658,389
Volbeat-4,905,371--15,605-1709-5,808,321
